,0,1,2,3,4,5,6,7
726,0.0,0.0,0.0,0.0,0.002,0.0505,0.1951,0.7524
727,0.0,0.0,0.0,0.0,0.0019,0.0495,0.1934,0.7554
728,0.0,0.0,0.0,0.0,0.0019,0.0486,0.1915,0.758
729,0.0,0.0,0.0,0.0,0.0018,0.0477,0.1898,0.7607
730,0.0,0.0,0.0,0.0,0.0018,0.0468,0.188,0.763
731,0.0,0.0,0.0,0.0,0.0017,0.046,0.1863,0.766
732,0.0,0.0,0.0,0.0,0.0017,0.0451,0.1846,0.7686
733,0.0,0.0,0.0,0.0,0.0016,0.0443,0.1829,0.771
734,0.0,0.0,0.0,0.0,0.0016,0.0435,0.1812,0.774
735,0.0,0.0,0.0,0.0,0.0015,0.0426,0.1794,0.7764
736,0.0,0.0,0.0,0.0,0.0015,0.0418,0.1779,0.779
737,0.0,0.0,0.0,0.0,0.0014,0.0409,0.1763,0.7812
738,0.0,0.0,0.0,0.0,0.0013,0.0401,0.1746,0.784
739,0.0,0.0,0.0,0.0,0.0013,0.0394,0.1729,0.7866
740,0.0,0.0,0.0,0.0,0.0012,0.0386,0.1711,0.789
741,0.0,0.0,0.0,0.0,0.0012,0.0378,0.1696,0.7915
742,0.0,0.0,0.0,0.0,0.0012,0.0371,0.1677,0.794
743,0.0,0.0,0.0,0.0,0.0011,0.0364,0.1659,0.7964
744,0.0,0.0,0.0,0.0,0.0011,0.0356,0.1643,0.799
745,0.0,0.0,0.0,0.0,0.001,0.0348,0.1627,0.8013
746,0.0,0.0,0.0,0.0,0.001,0.0341,0.1611,0.8037
747,0.0,0.0,0.0,0.0,0.001,0.0334,0.1594,0.806
748,0.0,0.0,0.0,0.0,0.0009,0.0328,0.1578,0.8086
749,0.0,0.0,0.0,0.0,0.0009,0.0321,0.1562,0.8105
750,0.0,0.0,0.0,0.0,0.0009,0.0314,0.1545,0.813
751,0.0,0.0,0.0,0.0,0.0008,0.0308,0.1531,0.8154
752,0.0,0.0,0.0,0.0,0.0008,0.0302,0.1515,0.8174
753,0.0,0.0,0.0,0.0,0.0008,0.0296,0.1499,0.82
754,0.0,0.0,0.0,0.0,0.0007,0.0289,0.1484,0.822
755,0.0,0.0,0.0,0.0,0.0007,0.0283,0.1467,0.824
756,0.0,0.0,0.0,0.0,0.0006,0.0277,0.1451,0.826
757,0.0,0.0,0.0,0.0,0.0006,0.0271,0.1437,0.8286
758,0.0,0.0,0.0,0.0,0.0006,0.0264,0.1421,0.831
759,0.0,0.0,0.0,0.0,0.0006,0.0258,0.1404,0.833
760,0.0,0.0,0.0,0.0,0.0005,0.0252,0.1389,0.835
761,0.0,0.0,0.0,0.0,0.0005,0.0246,0.1373,0.8374
762,0.0,0.0,0.0,0.0,0.0004,0.024,0.1356,0.84
763,0.0,0.0,0.0,0.0,0.0004,0.0234,0.1342,0.8423
764,0.0,0.0,0.0,0.0,0.0004,0.0228,0.1326,0.844
765,0.0,0.0,0.0,0.0,0.0003,0.0222,0.131,0.846
766,0.0,0.0,0.0,0.0,0.0003,0.0216,0.1294,0.8486
767,0.0,0.0,0.0,0.0,0.0002,0.021,0.1278,0.851
768,0.0,0.0,0.0,0.0,0.0002,0.0205,0.1262,0.853
769,0.0,0.0,0.0,0.0,0.0002,0.0199,0.1248,0.855
770,0.0,0.0,0.0,0.0,0.0002,0.0194,0.1232,0.8574
771,0.0,0.0,0.0,0.0,0.0001,0.0188,0.1218,0.8594
772,0.0,0.0,0.0,0.0,0.0001,0.0183,0.1202,0.862
773,0.0,0.0,0.0,0.0,0.0001,0.0178,0.1187,0.8633
774,0.0,0.0,0.0,0.0,0.0001,0.0173,0.1172,0.8657
775,0.0,0.0,0.0,0.0,0.0001,0.0168,0.1158,0.867
776,0.0,0.0,0.0,0.0,0.0001,0.0164,0.1144,0.8687
777,0.0,0.0,0.0,0.0,0.0001,0.016,0.1129,0.871
778,0.0,0.0,0.0,0.0,0.0001,0.0155,0.1115,0.8726
779,0.0,0.0,0.0,0.0,0.0,0.0151,0.11,0.875
780,0.0,0.0,0.0,0.0,0.0,0.0147,0.1085,0.877
781,0.0,0.0,0.0,0.0,0.0,0.0143,0.1072,0.8784
782,0.0,0.0,0.0,0.0,0.0,0.014,0.1058,0.88
783,0.0,0.0,0.0,0.0,0.0,0.0136,0.1044,0.882
784,0.0,0.0,0.0,0.0,0.0,0.0133,0.103,0.884
785,0.0,0.0,0.0,0.0,0.0,0.013,0.1016,0.8857
786,0.0,0.0,0.0,0.0,0.0,0.0126,0.1002,0.887
787,0.0,0.0,0.0,0.0,0.0,0.0123,0.0989,0.8887
788,0.0,0.0,0.0,0.0,0.0,0.012,0.0976,0.8906
789,0.0,0.0,0.0,0.0,0.0,0.0117,0.0962,0.892
790,0.0,0.0,0.0,0.0,0.0,0.0114,0.0948,0.8936
791,0.0,0.0,0.0,0.0,0.0,0.0111,0.0936,0.895
792,0.0,0.0,0.0,0.0,0.0,0.0108,0.0923,0.897
793,0.0,0.0,0.0,0.0,0.0,0.0106,0.091,0.8984
794,0.0,0.0,0.0,0.0,0.0,0.0103,0.0896,0.9
795,0.0,0.0,0.0,0.0,0.0,0.01,0.0884,0.9014
796,0.0,0.0,0.0,0.0,0.0,0.0098,0.0872,0.9033
797,0.0,0.0,0.0,0.0,0.0,0.0096,0.086,0.904
798,0.0,0.0,0.0,0.0,0.0,0.0093,0.0847,0.906
799,0.0,0.0,0.0,0.0,0.0,0.0091,0.0835,0.907
800,0.0,0.0,0.0,0.0,0.0,0.0088,0.0823,0.9087
801,0.0,0.0,0.0,0.0,0.0,0.0086,0.0812,0.91
802,0.0,0.0,0.0,0.0,0.0,0.0084,0.08,0.912
803,0.0,0.0,0.0,0.0,0.0,0.0081,0.0788,0.9126
804,0.0,0.0,0.0,0.0,0.0,0.0079,0.0776,0.9146
805,0.0,0.0,0.0,0.0,0.0,0.0077,0.0765,0.916
806,0.0,0.0,0.0,0.0,0.0,0.0075,0.0753,0.917
807,0.0,0.0,0.0,0.0,0.0,0.0073,0.0741,0.9185
808,0.0,0.0,0.0,0.0,0.0,0.0072,0.073,0.92
809,0.0,0.0,0.0,0.0,0.0,0.0069,0.0719,0.921
810,0.0,0.0,0.0,0.0,0.0,0.0068,0.0708,0.9224
811,0.0,0.0,0.0,0.0,0.0,0.0066,0.0697,0.924
812,0.0,0.0,0.0,0.0,0.0,0.0064,0.0686,0.925
813,0.0,0.0,0.0,0.0,0.0,0.0062,0.0675,0.9263
814,0.0,0.0,0.0,0.0,0.0,0.0061,0.0664,0.928
815,0.0,0.0,0.0,0.0,0.0,0.0059,0.0654,0.9287
816,0.0,0.0,0.0,0.0,0.0,0.0057,0.0644,0.9297
817,0.0,0.0,0.0,0.0,0.0,0.0056,0.0634,0.931
818,0.0,0.0,0.0,0.0,0.0,0.0054,0.0624,0.932
819,0.0,0.0,0.0,0.0,0.0,0.0053,0.0614,0.9326
820,0.0,0.0,0.0,0.0,0.0,0.0051,0.0604,0.9346
821,0.0,0.0,0.0,0.0,0.0,0.005,0.0594,0.935
822,0.0,0.0,0.0,0.0,0.0,0.0048,0.0585,0.937
823,0.0,0.0,0.0,0.0,0.0,0.0047,0.0576,0.9375
824,0.0,0.0,0.0,0.0,0.0,0.0046,0.0566,0.939
825,0.0,0.0,0.0,0.0,0.0,0.0044,0.0556,0.94
826,0.0,0.0,0.0,0.0,0.0,0.0043,0.0548,0.941
827,0.0,0.0,0.0,0.0,0.0,0.0042,0.0538,0.9414
828,0.0,0.0,0.0,0.0,0.0,0.004,0.053,0.9434
829,0.0,0.0,0.0,0.0,0.0,0.0039,0.0521,0.944
830,0.0,0.0,0.0,0.0,0.0,0.0038,0.0512,0.945
831,0.0,0.0,0.0,0.0,0.0,0.0036,0.0504,0.946
832,0.0,0.0,0.0,0.0,0.0,0.0035,0.0495,0.9463
833,0.0,0.0,0.0,0.0,0.0,0.0034,0.0486,0.948
834,0.0,0.0,0.0,0.0,0.0,0.0033,0.0478,0.9487
835,0.0,0.0,0.0,0.0,0.0,0.0032,0.047,0.9497
836,0.0,0.0,0.0,0.0,0.0,0.0031,0.0462,0.95
837,0.0,0.0,0.0,0.0,0.0,0.0029,0.0454,0.952
838,0.0,0.0,0.0,0.0,0.0,0.0028,0.0446,0.9526
839,0.0,0.0,0.0,0.0,0.0,0.0027,0.0437,0.9536
840,0.0,0.0,0.0,0.0,0.0,0.0026,0.0429,0.9546
841,0.0,0.0,0.0,0.0,0.0,0.0025,0.0421,0.955
842,0.0,0.0,0.0,0.0,0.0,0.0024,0.0413,0.957
843,0.0,0.0,0.0,0.0,0.0,0.0023,0.0406,0.957
844,0.0,0.0,0.0,0.0,0.0,0.0022,0.0398,0.9585
845,0.0,0.0,0.0,0.0,0.0,0.002,0.039,0.959
846,0.0,0.0,0.0,0.0,0.0,0.002,0.0383,0.96
847,0.0,0.0,0.0,0.0,0.0,0.0019,0.0375,0.961
848,0.0,0.0,0.0,0.0,0.0,0.0018,0.0368,0.9614
849,0.0,0.0,0.0,0.0,0.0,0.0017,0.0361,0.9624
850,0.0,0.0,0.0,0.0,0.0,0.0016,0.0354,0.9634
851,0.0,0.0,0.0,0.0,0.0,0.0016,0.0347,0.964
852,0.0,0.0,0.0,0.0,0.0,0.0015,0.034,0.964
853,0.0,0.0,0.0,0.0,0.0,0.0014,0.0333,0.966
854,0.0,0.0,0.0,0.0,0.0,0.0014,0.0326,0.966
855,0.0,0.0,0.0,0.0,0.0,0.0013,0.032,0.9663
856,0.0,0.0,0.0,0.0,0.0,0.0013,0.0314,0.9673
857,0.0,0.0,0.0,0.0,0.0,0.0012,0.0308,0.968
858,0.0,0.0,0.0,0.0,0.0,0.0012,0.0301,0.9688
859,0.0,0.0,0.0,0.0,0.0,0.0011,0.0295,0.9697
860,0.0,0.0,0.0,0.0,0.0,0.0011,0.0289,0.97
861,0.0,0.0,0.0,0.0,0.0,0.001,0.0284,0.97
862,0.0,0.0,0.0,0.0,0.0,0.001,0.0278,0.971
863,0.0,0.0,0.0,0.0,0.0,0.001,0.0273,0.972
864,0.0,0.0,0.0,0.0,0.0,0.0009,0.0267,0.972
865,0.0,0.0,0.0,0.0,0.0,0.0009,0.0262,0.9727
866,0.0,0.0,0.0,0.0,0.0,0.0009,0.0256,0.9736
867,0.0,0.0,0.0,0.0,0.0,0.0008,0.0252,0.9746
868,0.0,0.0,0.0,0.0,0.0,0.0008,0.0247,0.9746
869,0.0,0.0,0.0,0.0,0.0,0.0008,0.0242,0.975
870,0.0,0.0,0.0,0.0,0.0,0.0008,0.0237,0.975
871,0.0,0.0,0.0,0.0,0.0,0.0007,0.0232,0.976
872,0.0,0.0,0.0,0.0,0.0,0.0007,0.0227,0.9766
873,0.0,0.0,0.0,0.0,0.0,0.0007,0.0223,0.9766
874,0.0,0.0,0.0,0.0,0.0,0.0007,0.0218,0.9775
875,0.0,0.0,0.0,0.0,0.0,0.0006,0.0214,0.9785
876,0.0,0.0,0.0,0.0,0.0,0.0006,0.021,0.9785
877,0.0,0.0,0.0,0.0,0.0,0.0006,0.0205,0.979
878,0.0,0.0,0.0,0.0,0.0,0.0006,0.0201,0.979
879,0.0,0.0,0.0,0.0,0.0,0.0006,0.0197,0.979
880,0.0,0.0,0.0,0.0,0.0,0.0005,0.0193,0.98
881,0.0,0.0,0.0,0.0,0.0,0.0005,0.0189,0.981
882,0.0,0.0,0.0,0.0,0.0,0.0005,0.0185,0.981
883,0.0,0.0,0.0,0.0,0.0,0.0005,0.018,0.9814
884,0.0,0.0,0.0,0.0,0.0,0.0005,0.0177,0.9814
885,0.0,0.0,0.0,0.0,0.0,0.0005,0.0173,0.9824
886,0.0,0.0,0.0,0.0,0.0,0.0005,0.0169,0.9824
887,0.0,0.0,0.0,0.0,0.0,0.0004,0.0165,0.9834
888,0.0,0.0,0.0,0.0,0.0,0.0004,0.0162,0.9834
889,0.0,0.0,0.0,0.0,0.0,0.0004,0.0158,0.984
890,0.0,0.0,0.0,0.0,0.0,0.0004,0.0155,0.984
891,0.0,0.0,0.0,0.0,0.0,0.0004,0.0152,0.984
892,0.0,0.0,0.0,0.0,0.0,0.0004,0.0148,0.985
893,0.0,0.0,0.0,0.0,0.0,0.0004,0.0145,0.986
894,0.0,0.0,0.0,0.0,0.0,0.0003,0.0141,0.986
895,0.0,0.0,0.0,0.0,0.0,0.0003,0.0138,0.986
896,0.0,0.0,0.0,0.0,0.0,0.0003,0.0135,0.9863
897,0.0,0.0,0.0,0.0,0.0,0.0003,0.0132,0.9863
898,0.0,0.0,0.0,0.0,0.0,0.0003,0.0129,0.9873
899,0.0,0.0,0.0,0.0,0.0,0.0003,0.0126,0.9873
900,0.0,0.0,0.0,0.0,0.0,0.0003,0.0123,0.9873
901,0.0,0.0,0.0,0.0,0.0,0.0002,0.012,0.988
902,0.0,0.0,0.0,0.0,0.0,0.0002,0.0118,0.988
903,0.0,0.0,0.0,0.0,0.0,0.0002,0.0115,0.988
904,0.0,0.0,0.0,0.0,0.0,0.0002,0.0112,0.989
905,0.0,0.0,0.0,0.0,0.0,0.0002,0.011,0.989
906,0.0,0.0,0.0,0.0,0.0,0.0002,0.0107,0.9897
907,0.0,0.0,0.0,0.0,0.0,0.0002,0.0104,0.9897
908,0.0,0.0,0.0,0.0,0.0,0.0002,0.0102,0.9897
909,0.0,0.0,0.0,0.0,0.0,0.0002,0.0099,0.9897
910,0.0,0.0,0.0,0.0,0.0,0.0002,0.0097,0.99
911,0.0,0.0,0.0,0.0,0.0,0.0001,0.0094,0.99
912,0.0,0.0,0.0,0.0,0.0,0.0001,0.0092,0.99
913,0.0,0.0,0.0,0.0,0.0,0.0001,0.0089,0.99
914,0.0,0.0,0.0,0.0,0.0,0.0001,0.0087,0.991
915,0.0,0.0,0.0,0.0,0.0,0.0001,0.0085,0.991
916,0.0,0.0,0.0,0.0,0.0,0.0001,0.0082,0.992
917,0.0,0.0,0.0,0.0,0.0,0.0001,0.008,0.992
918,0.0,0.0,0.0,0.0,0.0,0.0001,0.0078,0.992
919,0.0,0.0,0.0,0.0,0.0,0.0001,0.0075,0.992
920,0.0,0.0,0.0,0.0,0.0,0.0001,0.0073,0.9927
921,0.0,0.0,0.0,0.0,0.0,0.0001,0.0071,0.9927
922,0.0,0.0,0.0,0.0,0.0,0.0001,0.0069,0.9927
923,0.0,0.0,0.0,0.0,0.0,0.0001,0.0067,0.9927
924,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.9937
925,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.9937
926,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.9937
927,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.9946
928,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.9946
929,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.9946
930,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.9946
931,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.9946
932,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.9946
933,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.995
934,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.995
935,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.995
936,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.996
937,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.996
938,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.996
939,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.996
940,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.996
941,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.996
942,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.996
943,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.996
944,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.996
945,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.9966
946,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.9966
947,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.9966
948,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.9966
949,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.9966
950,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.9966
951,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.9966
952,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.9966
953,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.9966
954,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.9966
955,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.9966
956,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.9976
957,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.9976
958,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9976
959,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9976
960,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.9976
961,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.9976
962,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.9976
963,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.9985
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.9985
965,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.9985
966,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.9985
967,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.9985
968,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.9985
969,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.9985
970,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.9985
971,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.9985
972,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.9985
973,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.9985
974,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.9985
975,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.9985
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.9985
977,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.9985
978,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.9985
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.9985
980,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.9985
981,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.9985
982,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.999
983,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.999
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.999
985,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.999
986,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.999
987,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.999
988,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.999
989,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.999
990,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.999
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.999
992,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.999
993,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.999
994,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.999
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.999
996,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.999
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.999
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.999
999,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.999
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.999
1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.999
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.999
1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.999
1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.999
1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.999
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.999
1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.999
1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.999
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.999
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.999
1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.999
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.999
1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.999
1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.999
1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.999
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.999
1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.999
1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.999
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.999
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0
1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
